Date,Time,location_name,latitude,longitude,pm25,datetime,AQI
2025-01-10,2:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,13.85,2025-01-10 02:00:00,54.7
2025-01-10,3:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,13.32,2025-01-10 03:00:00,53.6
2025-01-10,4:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,9.74,2025-01-10 04:00:00,40.6
2025-01-10,5:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,7.77,2025-01-10 05:00:00,32.4
2025-01-10,6:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,11.1,2025-01-10 06:00:00,46.2
2025-01-10,7:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,10.04,2025-01-10 07:00:00,41.8
2025-01-10,8:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,16.13,2025-01-10 08:00:00,59.5
2025-01-10,9:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,16.29,2025-01-10 09:00:00,59.8
2025-01-10,10:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,19.14,2025-01-10 10:00:00,65.8
2025-01-10,11:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,14.22,2025-01-10 11:00:00,55.5
2025-01-10,12:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,10.37,2025-01-10 12:00:00,43.2
2025-01-10,13:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,8.82,2025-01-10 13:00:00,36.8
2025-01-10,14:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,9.67,2025-01-10 14:00:00,40.3
2025-01-10,15:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,8.47,2025-01-10 15:00:00,35.3
2025-01-10,16:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,11.1,2025-01-10 16:00:00,46.2
2025-01-10,17:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,16.14,2025-01-10 17:00:00,59.5
2025-01-10,18:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,23.86,2025-01-10 18:00:00,75.7
2025-01-10,19:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,21.22,2025-01-10 19:00:00,70.2
2025-01-10,20:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,14.74,2025-01-10 20:00:00,56.6
2025-01-10,21:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,14.54,2025-01-10 21:00:00,56.1
2025-01-10,22:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,17.39,2025-01-10 22:00:00,62.1
2025-01-10,23:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,20.62,2025-01-10 23:00:00,68.9
2025-01-11,0:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,14.54,2025-01-11 00:00:00,56.1
2025-01-11,1:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,12.16,2025-01-11 01:00:00,51.1
2025-01-11,2:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,14.95,2025-01-11 02:00:00,57.0
2025-01-11,3:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,13.48,2025-01-11 03:00:00,53.9
2025-01-11,4:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,12.8,2025-01-11 04:00:00,52.5
2025-01-11,5:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,12.89,2025-01-11 05:00:00,52.7
2025-01-11,6:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,15.82,2025-01-11 06:00:00,58.8
2025-01-11,7:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,11.29,2025-01-11 07:00:00,47.0
2025-01-11,8:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,70.17,2025-01-11 08:00:00,158.6
2025-01-11,9:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,43.78,2025-01-11 09:00:00,121.4
2025-01-11,10:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,73.07,2025-01-11 10:00:00,160.1
2025-01-11,11:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,20.26,2025-01-11 11:00:00,68.2
2025-01-11,12:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,14.55,2025-01-11 12:00:00,56.2
2025-01-11,13:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,10.17,2025-01-11 13:00:00,42.4
2025-01-11,14:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,9.6,2025-01-11 14:00:00,40.0
2025-01-11,15:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,8.79,2025-01-11 15:00:00,36.6
2025-01-11,16:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,8.7,2025-01-11 16:00:00,36.2
2025-01-11,17:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,13.18,2025-01-11 17:00:00,53.3
2025-01-11,18:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,20.96,2025-01-11 18:00:00,69.6
2025-01-11,19:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,13.78,2025-01-11 19:00:00,54.5
2025-01-11,20:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,10.05,2025-01-11 20:00:00,41.9
2025-01-11,21:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,8.06,2025-01-11 21:00:00,33.6
2025-01-11,22:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,7.55,2025-01-11 22:00:00,31.5
2025-01-11,23:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,7.85,2025-01-11 23:00:00,32.7
2025-01-12,0:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,8.3,2025-01-12 00:00:00,34.6
2025-01-12,1:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,9.16,2025-01-12 01:00:00,38.2
2025-01-12,2:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,8.76,2025-01-12 02:00:00,36.5
2025-01-12,3:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,8.96,2025-01-12 03:00:00,37.3
2025-01-12,4:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,6.68,2025-01-12 04:00:00,27.8
2025-01-12,5:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,7.28,2025-01-12 05:00:00,30.3
2025-01-12,6:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,7.93,2025-01-12 06:00:00,33.0
2025-01-12,7:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,7.47,2025-01-12 07:00:00,31.1
2025-01-12,8:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,8.08,2025-01-12 08:00:00,33.7
2025-01-12,9:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,9.46,2025-01-12 09:00:00,39.4
2025-01-12,10:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,9.41,2025-01-12 10:00:00,39.2
2025-01-12,11:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,9.06,2025-01-12 11:00:00,37.8
2025-01-12,12:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,11.64,2025-01-12 12:00:00,48.5
2025-01-12,13:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,8.84,2025-01-12 13:00:00,36.8
2025-01-12,14:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,9.68,2025-01-12 14:00:00,40.3
2025-01-12,15:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,8.32,2025-01-12 15:00:00,34.7
2025-01-12,16:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,9.47,2025-01-12 16:00:00,39.5
2025-01-12,17:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,9.83,2025-01-12 17:00:00,41.0
2025-01-12,18:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,10.96,2025-01-12 18:00:00,45.7
2025-01-12,19:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,9.86,2025-01-12 19:00:00,41.1
2025-01-12,20:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,11.92,2025-01-12 20:00:00,49.7
2025-01-12,21:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,14.02,2025-01-12 21:00:00,55.0
2025-01-12,22:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,12.11,2025-01-12 22:00:00,51.0
2025-01-12,23:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,11.14,2025-01-12 23:00:00,46.4
2025-01-13,0:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,8.18,2025-01-13 00:00:00,34.1
2025-01-13,1:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,8.82,2025-01-13 01:00:00,36.8
2025-01-13,2:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,9.8,2025-01-13 02:00:00,40.8
2025-01-13,3:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,8.32,2025-01-13 03:00:00,34.7
2025-01-13,4:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,9.08,2025-01-13 04:00:00,37.8
2025-01-13,5:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,10.8,2025-01-13 05:00:00,45.0
2025-01-13,6:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,11.24,2025-01-13 06:00:00,46.8
2025-01-13,7:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,11.91,2025-01-13 07:00:00,49.6
2025-01-13,8:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,14.92,2025-01-13 08:00:00,56.9
2025-01-13,9:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,80.25,2025-01-13 09:00:00,163.8
2025-01-13,10:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,60.25,2025-01-13 10:00:00,153.5
2025-01-13,11:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,9.3,2025-01-13 11:00:00,38.8
2025-01-13,12:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,8.24,2025-01-13 12:00:00,34.3
2025-01-13,13:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,8.18,2025-01-13 13:00:00,34.1
2025-01-13,14:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,7.5,2025-01-13 14:00:00,31.3
2025-01-13,15:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,9.4,2025-01-13 15:00:00,39.2
2025-01-13,16:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,9.68,2025-01-13 16:00:00,40.3
2025-01-13,17:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,12.94,2025-01-13 17:00:00,52.8
2025-01-13,18:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,14.81,2025-01-13 18:00:00,56.7
2025-01-13,19:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,14.07,2025-01-13 19:00:00,55.1
2025-01-13,20:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,14.02,2025-01-13 20:00:00,55.0
2025-01-13,21:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,17.58,2025-01-13 21:00:00,62.5
2025-01-13,22:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,14.05,2025-01-13 22:00:00,55.1
2025-01-13,23:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,12.78,2025-01-13 23:00:00,52.4
2025-01-14,0:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,9.88,2025-01-14 00:00:00,41.2
2025-01-14,1:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,9.71,2025-01-14 01:00:00,40.5
2025-01-14,2:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,9.82,2025-01-14 02:00:00,40.9
2025-01-14,3:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,9.45,2025-01-14 03:00:00,39.4
2025-01-14,4:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,9.13,2025-01-14 04:00:00,38.0
2025-01-14,5:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,11.71,2025-01-14 05:00:00,48.8
2025-01-14,6:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,14.28,2025-01-14 06:00:00,55.6
2025-01-14,7:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,15.0,2025-01-14 07:00:00,57.1
2025-01-14,8:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,26.42,2025-01-14 08:00:00,81.1
2025-01-14,9:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,14.23,2025-01-14 09:00:00,55.5
2025-01-14,10:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,10.11,2025-01-14 10:00:00,42.1
2025-01-14,11:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,7.97,2025-01-14 11:00:00,33.2
2025-01-14,12:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,7.45,2025-01-14 12:00:00,31.0
2025-01-14,13:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,8.4,2025-01-14 13:00:00,35.0
2025-01-14,14:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,7.49,2025-01-14 14:00:00,31.2
2025-01-14,15:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,8.26,2025-01-14 15:00:00,34.4
2025-01-14,16:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,8.06,2025-01-14 16:00:00,33.6
2025-01-14,17:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,13.4,2025-01-14 17:00:00,53.7
2025-01-14,18:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,18.28,2025-01-14 18:00:00,64.0
2025-01-14,19:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,13.82,2025-01-14 19:00:00,54.6
2025-01-14,20:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,13.87,2025-01-14 20:00:00,54.7
2025-01-14,21:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,14.83,2025-01-14 21:00:00,56.7
2025-01-14,22:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,17.94,2025-01-14 22:00:00,63.3
2025-01-14,23:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,16.27,2025-01-14 23:00:00,59.8
2025-01-15,0:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,18.13,2025-01-15 00:00:00,63.7
2025-01-15,1:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,13.73,2025-01-15 01:00:00,54.4
2025-01-15,2:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,11.46,2025-01-15 02:00:00,47.8
2025-01-15,3:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,12.47,2025-01-15 03:00:00,51.8
2025-01-15,4:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,14.76,2025-01-15 04:00:00,56.6
2025-01-15,5:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,14.86,2025-01-15 05:00:00,56.8
2025-01-15,6:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,23.22,2025-01-15 06:00:00,74.4
2025-01-15,7:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,20.48,2025-01-15 07:00:00,68.6
2025-01-15,8:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,23.73,2025-01-15 08:00:00,75.5
2025-01-15,9:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,27.5,2025-01-15 09:00:00,83.4
2025-01-15,10:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,12.8,2025-01-15 10:00:00,52.5
2025-01-15,11:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,13.65,2025-01-15 11:00:00,54.3
2025-01-15,12:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,11.43,2025-01-15 12:00:00,47.6
2025-01-15,13:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,10.65,2025-01-15 13:00:00,44.4
2025-01-15,14:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,12.47,2025-01-15 14:00:00,51.8
2025-01-15,15:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,13.37,2025-01-15 15:00:00,53.7
2025-01-15,16:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,11.98,2025-01-15 16:00:00,49.9
2025-01-15,17:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,14.82,2025-01-15 17:00:00,56.7
2025-01-15,18:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,14.19,2025-01-15 18:00:00,55.4
2025-01-15,19:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,16.74,2025-01-15 19:00:00,60.8
2025-01-15,20:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,20.45,2025-01-15 20:00:00,68.6
2025-01-15,21:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,27.79,2025-01-15 21:00:00,84.0
2025-01-15,22:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,38.46,2025-01-15 22:00:00,108.3
2025-01-15,23:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,36.62,2025-01-15 23:00:00,103.8
2025-01-16,0:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,31.4,2025-01-16 00:00:00,91.6
2025-01-16,1:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,30.46,2025-01-16 01:00:00,89.6
2025-01-16,2:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,29.66,2025-01-16 02:00:00,87.9
2025-01-16,3:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,18.33,2025-01-16 03:00:00,64.1
2025-01-16,4:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,13.05,2025-01-16 04:00:00,53.0
2025-01-16,5:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,24.92,2025-01-16 05:00:00,78.0
2025-01-16,6:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,16.87,2025-01-16 06:00:00,61.0
2025-01-16,7:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,17.85,2025-01-16 07:00:00,63.1
2025-01-16,8:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,32.48,2025-01-16 08:00:00,93.9
2025-01-16,9:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,34.03,2025-01-16 09:00:00,97.1
2025-01-16,10:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,19.89,2025-01-16 10:00:00,67.4
2025-01-16,11:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,15.29,2025-01-16 11:00:00,57.7
2025-01-16,12:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,13.68,2025-01-16 12:00:00,54.3
2025-01-16,13:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,11.15,2025-01-16 13:00:00,46.5
2025-01-16,14:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,10.18,2025-01-16 14:00:00,42.4
2025-01-16,15:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,9.8,2025-01-16 15:00:00,40.8
2025-01-16,16:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,9.81,2025-01-16 16:00:00,40.9
2025-01-16,17:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,11.02,2025-01-16 17:00:00,45.9
2025-01-16,18:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,13.17,2025-01-16 18:00:00,53.3
2025-01-16,19:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,18.48,2025-01-16 19:00:00,64.4
2025-01-16,20:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,13.38,2025-01-16 20:00:00,53.7
2025-01-16,21:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,14.41,2025-01-16 21:00:00,55.9
2025-01-16,22:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,11.27,2025-01-16 22:00:00,47.0
2025-01-16,23:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,8.23,2025-01-16 23:00:00,34.3
2025-01-17,0:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,9.11,2025-01-17 00:00:00,38.0
2025-01-17,1:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,8.25,2025-01-17 01:00:00,34.4
2025-01-17,2:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,7.34,2025-01-17 02:00:00,30.6
2025-01-17,3:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,5.81,2025-01-17 03:00:00,24.2
2025-01-17,4:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,6.11,2025-01-17 04:00:00,25.5
2025-01-17,5:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,6.33,2025-01-17 05:00:00,26.4
2025-01-17,6:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,7.35,2025-01-17 06:00:00,30.6
2025-01-17,7:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,11.47,2025-01-17 07:00:00,47.8
2025-01-17,8:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,15.57,2025-01-17 08:00:00,58.3
2025-01-17,9:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,17.7,2025-01-17 09:00:00,62.8
2025-01-17,10:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,20.25,2025-01-17 10:00:00,68.1
2025-01-17,11:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,16.67,2025-01-17 11:00:00,60.6
2025-01-17,12:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,15.52,2025-01-17 12:00:00,58.2
2025-01-17,13:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,14.08,2025-01-17 13:00:00,55.2
2025-01-17,14:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,10.2,2025-01-17 14:00:00,42.5
2025-01-17,15:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,8.95,2025-01-17 15:00:00,37.3
2025-01-17,16:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,10.36,2025-01-17 16:00:00,43.2
2025-01-17,17:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,10.37,2025-01-17 17:00:00,43.2
2025-01-17,18:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,13.43,2025-01-17 18:00:00,53.8
2025-01-17,19:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,12.9,2025-01-17 19:00:00,52.7
2025-01-17,20:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,10.35,2025-01-17 20:00:00,43.1
2025-01-17,21:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,12.74,2025-01-17 21:00:00,52.3
2025-01-17,22:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,11.28,2025-01-17 22:00:00,47.0
2025-01-17,23:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,7.11,2025-01-17 23:00:00,29.6
2025-01-18,0:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,6.13,2025-01-18 00:00:00,25.5
2025-01-18,1:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,6.91,2025-01-18 01:00:00,28.8
2025-01-18,2:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,12.06,2025-01-18 02:00:00,
2025-01-18,3:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,12.51,2025-01-18 03:00:00,51.9
2025-01-18,4:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,9.39,2025-01-18 04:00:00,39.1
2025-01-18,5:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,12.88,2025-01-18 05:00:00,52.6
2025-01-18,6:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,13.39,2025-01-18 06:00:00,53.7
2025-01-18,7:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,9.99,2025-01-18 07:00:00,41.6
2025-01-18,8:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,12.11,2025-01-18 08:00:00,51.0
2025-01-18,9:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,32.05,2025-01-18 09:00:00,93.0
2025-01-18,10:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,16.6,2025-01-18 10:00:00,60.5
2025-01-18,11:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,18.05,2025-01-18 11:00:00,63.5
2025-01-18,12:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,10.12,2025-01-18 12:00:00,42.2
2025-01-18,13:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,8.99,2025-01-18 13:00:00,37.5
2025-01-18,14:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,8.88,2025-01-18 14:00:00,37.0
2025-01-18,15:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,9.27,2025-01-18 15:00:00,38.6
2025-01-18,16:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,8.73,2025-01-18 16:00:00,36.4
2025-01-18,17:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,11.27,2025-01-18 17:00:00,47.0
2025-01-18,18:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,16.34,2025-01-18 18:00:00,59.9
2025-01-18,19:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,28.41,2025-01-18 19:00:00,85.3
2025-01-18,20:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,28.87,2025-01-18 20:00:00,86.3
2025-01-18,21:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,18.79,2025-01-18 21:00:00,65.1
2025-01-18,22:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,14.74,2025-01-18 22:00:00,56.6
2025-01-18,23:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,8.74,2025-01-18 23:00:00,36.4
2025-01-19,0:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,7.17,2025-01-19 00:00:00,29.9
2025-01-19,1:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,5.73,2025-01-19 01:00:00,23.9
2025-01-19,2:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,8.61,2025-01-19 02:00:00,35.9
2025-01-19,3:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,6.75,2025-01-19 03:00:00,28.1
2025-01-19,4:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,8.09,2025-01-19 04:00:00,33.7
2025-01-19,5:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,10.79,2025-01-19 05:00:00,45.0
2025-01-19,6:00:00,"Country Lodge, Pasig [EMBNCR]",14.57,121.07,15.46,2025-01-19 06:00:00,58.1
